Data;San Giorgio D.Vento med. 10m;San Giorgio V.Vento med.10m;San Giorgio V.Vento max;San Giorgio Temperatura;San Giorgio Umidita';San Giorgio Radiazione solare
2025-01-19 11:20:00;352;5.6;7.0;8.1;64.0;36
2025-01-19 11:25:00;350;5.7;7.1;8.1;64.0;33
2025-01-19 11:30:00;350;4.7;6.1;8.0;65.0;30
2025-01-19 11:35:00;352;5.1;6.6;7.8;65.0;32
2025-01-19 11:40:00;340;4.2;5.9;7.8;66.0;45
2025-01-19 11:45:00;343;4.3;5.4;7.7;66.0;64
2025-01-19 11:50:00;345;4.3;5.9;7.7;67.0;52
2025-01-19 11:55:00;346;5.5;7.1;7.7;67.0;65
2025-01-19 12:00:00;348;5.8;7.1;7.8;67.0;52
2025-01-19 12:05:00;353;5.6;6.5;7.9;67.0;36
2025-01-19 12:10:00;2;5.1;6.5;7.9;66.0;38
2025-01-19 12:15:00;0;4.9;6.3;8.0;66.0;43
2025-01-19 12:20:00;355;5.8;7.0;8.0;66.0;56
2025-01-19 12:25:00;356;5.4;6.5;8.1;66.0;46
2025-01-19 12:30:00;353;6.0;6.7;8.0;66.0;51
2025-01-19 12:35:00;352;6.2;7.0;8.1;66.0;50
2025-01-19 12:40:00;352;6.1;7.1;8.1;66.0;47
2025-01-19 12:45:00;348;6.5;7.7;8.2;66.0;40
2025-01-19 12:50:00;353;6.1;7.1;8.1;65.0;31
2025-01-19 12:55:00;355;5.6;7.3;8.0;66.0;34
2025-01-19 13:00:00;359;5.2;6.4;7.8;67.0;45
2025-01-19 13:05:00;359;4.9;5.7;7.5;68.0;57
2025-01-19 13:10:00;5;5.0;6.1;7.2;69.0;60
2025-01-19 13:15:00;0;5.2;5.9;7.2;70.0;60
2025-01-19 13:20:00;3;4.7;5.9;7.2;71.0;51
2025-01-19 13:25:00;6;4.3;5.4;7.3;72.0;48
2025-01-19 13:30:00;10;4.5;5.5;7.2;72.0;60
2025-01-19 13:35:00;9;4.6;5.3;7.2;73.0;36
2025-01-19 13:40:00;10;4.0;5.2;7.3;74.0;40
2025-01-19 13:45:00;12;3.4;4.3;7.4;74.0;46
2025-01-19 13:50:00;24;3.6;5.2;7.5;74.0;35
2025-01-19 13:55:00;23;3.5;5.3;7.4;74.0;32
2025-01-19 14:00:00;10;4.0;5.2;7.7;74.0;39
2025-01-19 14:05:00;27;3.9;4.9;7.7;74.0;34
2025-01-19 14:10:00;32;4.1;5.1;7.6;73.0;37
2025-01-19 14:15:00;52;3.6;4.7;7.5;73.0;29
2025-01-19 14:20:00;50;3.4;4.1;7.3;74.0;24
2025-01-19 14:25:00;32;3.5;4.3;7.3;75.0;23
2025-01-19 14:30:00;23;4.3;5.5;7.5;75.0;23
2025-01-19 14:35:00;27;3.8;4.9;7.5;75.0;31
2025-01-19 14:40:00;32;3.1;4.1;7.5;75.0;52
2025-01-19 14:45:00;29;3.3;4.7;7.6;75.0;53
2025-01-19 14:50:00;29;3.3;4.7;7.7;75.0;68
2025-01-19 14:55:00;27;3.0;3.7;7.8;75.0;101
2025-01-19 15:00:00;20;3.7;4.5;7.8;75.0;78
2025-01-19 15:05:00;10;3.4;4.0;7.8;75.0;54
2025-01-19 15:10:00;5;3.5;4.1;7.8;75.0;47
2025-01-19 15:15:00;9;3.7;4.4;7.8;75.0;43
2025-01-19 15:20:00;14;3.5;4.2;7.9;75.0;37
2025-01-19 15:25:00;17;3.2;4.0;7.9;75.0;36
2025-01-19 15:30:00;14;3.6;4.2;7.8;75.0;28
2025-01-19 15:35:00;5;4.1;5.0;7.6;75.0;34
2025-01-19 15:40:00;2;4.5;5.5;7.4;75.0;34
2025-01-19 15:45:00;8;3.9;5.1;7.4;76.0;25
2025-01-19 15:50:00;13;3.5;4.7;7.4;77.0;17
2025-01-19 15:55:00;10;3.4;4.3;7.4;77.0;14
2025-01-19 16:00:00;12;3.9;4.4;7.3;78.0;13
2025-01-19 16:05:00;13;3.8;4.6;7.3;78.0;11
2025-01-19 16:10:00;16;3.6;4.4;7.2;79.0;9
2025-01-19 16:15:00;22;3.5;4.7;7.2;79.0;10
2025-01-19 16:20:00;14;3.7;4.5;7.1;80.0;11
2025-01-19 16:25:00;3;4.7;7.1;6.8;80.0;11
2025-01-19 16:30:00;14;3.7;4.6;6.8;81.0;7
2025-01-19 16:35:00;12;4.2;5.8;6.8;81.0;6
2025-01-19 16:40:00;11;5.1;6.8;6.8;82.0;5
2025-01-19 16:45:00;9;5.6;6.9;6.7;82.0;2
2025-01-19 16:50:00;8;6.0;7.0;6.7;83.0;1
2025-01-19 16:55:00;7;5.8;6.8;6.7;83.0;0
2025-01-19 17:00:00;10;5.2;6.4;6.8;84.0;0
2025-01-19 17:05:00;10;5.1;6.2;6.6;84.0;0
2025-01-19 17:10:00;10;4.3;5.3;6.6;84.0;0
2025-01-19 17:15:00;11;3.8;4.5;6.6;84.0;0
2025-01-19 17:20:00;18;4.0;4.9;7.1;85.0;0
2025-01-19 17:25:00;14;4.4;5.4;7.4;85.0;
2025-01-19 17:30:00;17;4.1;5.3;7.4;85.0;
2025-01-19 17:35:00;23;4.3;5.1;7.4;84.0;0
2025-01-19 17:40:00;19;4.2;5.2;7.3;84.0;0
2025-01-19 17:45:00;4;3.8;5.2;6.7;83.0;0
2025-01-19 17:50:00;5;3.7;4.9;6.6;83.0;0
2025-01-19 17:55:00;11;2.2;3.4;6.6;83.0;0
2025-01-19 18:00:00;10;1.7;2.5;6.5;84.0;0
2025-01-19 18:05:00;2;2.4;3.5;6.3;84.0;0
2025-01-19 18:10:00;0;3.6;4.2;6.3;84.0;0
2025-01-19 18:15:00;2;3.7;4.5;6.1;85.0;0
2025-01-19 18:20:00;354;4.2;5.0;6.2;85.0;0
2025-01-19 18:25:00;357;4.3;5.1;6.3;86.0;0
2025-01-19 18:30:00;356;4.0;4.8;6.4;86.0;0
2025-01-19 18:35:00;359;3.3;4.7;6.4;86.0;0
2025-01-19 18:40:00;27;1.8;2.3;6.3;86.0;0
2025-01-19 18:45:00;18;1.8;2.1;6.3;86.0;0
2025-01-19 18:50:00;11;1.7;2.0;6.4;86.0;0
2025-01-19 18:55:00;358;2.2;2.9;6.4;86.0;0
2025-01-19 19:00:00;355;2.5;2.9;6.5;87.0;0
2025-01-19 19:05:00;351;2.3;2.9;6.6;87.0;0
2025-01-19 19:10:00;338;1.6;2.3;6.7;87.0;0
2025-01-19 19:15:00;346;2.9;3.8;6.8;87.0;
2025-01-19 19:20:00;354;4.0;4.4;7.0;86.0;
2025-01-19 19:25:00;356;4.3;5.0;7.0;86.0;0
2025-01-19 19:30:00;351;4.9;5.6;6.9;86.0;0
2025-01-19 19:35:00;352;4.6;5.6;6.9;85.0;0
2025-01-19 19:40:00;353;4.0;4.8;6.8;84.0;0
2025-01-19 19:45:00;349;4.4;5.0;6.9;84.0;0
2025-01-19 19:50:00;341;4.6;6.0;6.9;84.0;0
2025-01-19 19:55:00;345;4.2;5.4;7.1;84.0;0
2025-01-19 20:00:00;357;3.3;4.0;7.2;83.0;0
2025-01-19 20:05:00;3;2.4;3.0;7.1;82.0;0
2025-01-19 20:10:00;353;1.9;2.5;7.0;82.0;0
2025-01-19 20:15:00;337;1.8;2.8;7.1;82.0;0
2025-01-19 20:20:00;315;2.6;3.2;6.9;81.0;0
2025-01-19 20:25:00;319;2.9;4.3;6.7;81.0;0
2025-01-19 20:30:00;321;2.7;3.8;6.6;81.0;0
2025-01-19 20:35:00;315;2.7;3.4;6.6;82.0;0
2025-01-19 20:40:00;310;2.7;3.7;6.6;83.0;0
2025-01-19 20:45:00;317;2.8;3.6;6.6;83.0;0
2025-01-19 20:50:00;320;2.8;4.1;6.8;84.0;0
2025-01-19 20:55:00;326;3.1;5.0;7.0;84.0;0
2025-01-19 21:00:00;329;3.1;4.4;7.1;84.0;0
2025-01-19 21:05:00;332;3.2;4.3;7.2;84.0;0
2025-01-19 21:10:00;333;3.5;4.6;7.2;83.0;0
2025-01-19 21:15:00;326;3.5;4.6;7.4;83.0;0
2025-01-19 21:20:00;322;3.0;4.5;7.3;82.0;0
2025-01-19 21:25:00;325;3.2;4.3;7.1;82.0;0
2025-01-19 21:30:00;334;3.0;4.0;7.2;82.0;0
2025-01-19 21:35:00;349;3.2;4.0;7.2;82.0;0
2025-01-19 21:40:00;335;3.3;4.3;7.0;82.0;0
2025-01-19 21:45:00;326;2.3;3.2;7.0;82.0;0
2025-01-19 21:50:00;316;1.8;2.9;7.0;82.0;0
2025-01-19 21:55:00;291;1.3;2.1;6.8;82.0;0
2025-01-19 22:00:00;277;1.4;2.1;7.1;82.0;0
2025-01-19 22:05:00;267;1.9;2.4;7.0;83.0;0
2025-01-19 22:10:00;286;1.7;3.1;7.0;83.0;0
2025-01-19 22:15:00;303;2.2;3.3;7.1;83.0;0
2025-01-19 22:20:00;309;1.8;2.8;7.1;83.0;0
2025-01-19 22:25:00;292;1.3;1.9;7.1;83.0;0
2025-01-19 22:30:00;246;1.3;1.9;6.7;83.0;0
2025-01-19 22:35:00;275;1.1;1.6;6.8;83.0;0
2025-01-19 22:40:00;316;1.3;1.8;6.9;83.0;0
2025-01-19 22:45:00;314;1.8;2.4;7.0;84.0;0
2025-01-19 22:50:00;309;1.3;2.2;7.0;84.0;0
2025-01-19 22:55:00;311;0.9;1.5;7.0;84.0;0
2025-01-19 23:00:00;318;2.0;3.6;7.1;84.0;0
2025-01-19 23:05:00;311;2.7;3.3;7.2;84.0;0
2025-01-19 23:10:00;317;3.0;3.8;7.2;84.0;0
2025-01-19 23:15:00;322;2.7;3.4;7.1;84.0;0
2025-01-19 23:20:00;327;2.8;4.2;7.1;83.0;0
2025-01-19 23:25:00;319;3.1;3.8;7.1;83.0;0
2025-01-19 23:30:00;306;2.8;3.5;7.2;83.0;0
2025-01-19 23:35:00;306;2.4;3.4;7.2;83.0;0
2025-01-19 23:40:00;285;2.0;2.5;7.2;82.0;0
2025-01-19 23:45:00;289;1.7;2.5;7.2;82.0;0
2025-01-19 23:50:00;306;1.7;2.4;7.2;82.0;0
2025-01-19 23:55:00;313;2.1;2.9;7.1;82.0;0
2025-01-20 00:00:00;321;2.5;3.1;7.1;82.0;0
2025-01-20 00:05:00;325;2.5;3.1;7.1;81.0;0
2025-01-20 00:10:00;329;1.9;2.9;7.2;81.0;0
2025-01-20 00:15:00;332;1.4;1.9;7.2;81.0;0
2025-01-20 00:20:00;329;2.3;2.8;7.2;80.0;0
2025-01-20 00:25:00;324;2.4;3.1;7.2;80.0;0
2025-01-20 00:30:00;320;1.7;2.3;7.3;79.0;0
2025-01-20 00:35:00;314;2.2;2.8;7.4;79.0;0
2025-01-20 00:40:00;318;2.4;3.1;7.1;78.0;0
2025-01-20 00:45:00;323;2.8;3.3;7.1;79.0;0
2025-01-20 00:50:00;326;2.5;3.3;7.0;79.0;0
2025-01-20 00:55:00;322;2.6;3.4;7.0;79.0;0
2025-01-20 01:00:00;319;2.1;2.9;6.9;79.0;0
2025-01-20 01:05:00;323;1.8;2.3;6.8;79.0;0
2025-01-20 01:10:00;325;2.0;2.5;6.8;80.0;0
2025-01-20 01:15:00;315;1.9;2.3;6.9;80.0;0
2025-01-20 01:20:00;300;1.8;2.2;7.0;80.0;0
2025-01-20 01:25:00;305;2.1;2.6;7.1;80.0;0
2025-01-20 01:30:00;317;2.5;3.1;7.0;80.0;0
2025-01-20 01:35:00;311;2.1;2.9;7.0;79.0;0
2025-01-20 01:40:00;315;1.9;2.8;7.0;79.0;0
2025-01-20 01:45:00;320;1.8;2.4;7.0;79.0;0
2025-01-20 01:50:00;318;1.5;1.8;7.1;79.0;0
2025-01-20 01:55:00;318;1.4;1.8;7.1;79.0;0
2025-01-20 02:00:00;319;1.9;2.3;7.1;79.0;0
2025-01-20 02:05:00;306;1.9;2.4;7.1;78.0;0
2025-01-20 02:10:00;278;1.1;1.6;7.1;78.0;0
2025-01-20 02:15:00;277;1.2;2.3;7.0;78.0;0
2025-01-20 02:20:00;314;2.0;2.4;6.9;78.0;0
2025-01-20 02:25:00;338;2.1;2.7;7.0;78.0;0
2025-01-20 02:30:00;333;3.2;4.2;6.8;78.0;0
2025-01-20 02:35:00;333;3.5;4.4;6.8;78.0;0
2025-01-20 02:40:00;340;4.5;5.5;6.7;78.0;0
2025-01-20 02:45:00;344;4.6;5.5;6.6;78.0;0
2025-01-20 02:50:00;347;4.1;5.0;6.7;78.0;0
2025-01-20 02:55:00;358;3.8;4.8;6.8;78.0;0
2025-01-20 03:00:00;358;4.6;5.4;6.9;78.0;0
2025-01-20 03:05:00;359;5.0;6.3;7.1;77.0;0
2025-01-20 03:10:00;5;4.8;5.4;7.1;76.0;0
2025-01-20 03:15:00;0;5.3;6.4;7.2;75.0;0
2025-01-20 03:20:00;0;5.5;6.7;7.1;74.0;0
2025-01-20 03:25:00;353;5.7;7.2;7.1;74.0;0
2025-01-20 03:30:00;1;4.8;6.7;7.1;74.0;0
2025-01-20 03:35:00;12;4.4;5.8;6.9;74.0;1
2025-01-20 03:40:00;0;5.1;6.2;6.9;74.0;0
2025-01-20 03:45:00;356;5.0;5.9;6.9;75.0;0
2025-01-20 03:50:00;355;4.6;5.8;6.9;75.0;0
2025-01-20 03:55:00;350;4.9;5.9;7.1;75.0;0
2025-01-20 04:00:00;347;4.5;5.6;7.1;75.0;0
2025-01-20 04:05:00;346;4.6;5.6;7.1;74.0;0
2025-01-20 04:10:00;348;5.0;6.1;7.2;73.0;0
2025-01-20 04:15:00;357;5.2;6.3;7.2;73.0;0
2025-01-20 04:20:00;2;4.8;6.6;7.1;72.0;0
2025-01-20 04:25:00;9;3.4;4.8;6.8;72.0;0
2025-01-20 04:30:00;9;3.3;3.8;6.7;73.0;0
2025-01-20 04:35:00;5;3.8;4.9;6.6;74.0;0
2025-01-20 04:40:00;7;3.5;4.2;6.5;75.0;0
2025-01-20 04:45:00;359;3.5;4.3;6.5;76.0;0
2025-01-20 04:50:00;354;3.5;4.3;6.5;76.0;0
2025-01-20 04:55:00;354;4.1;5.1;6.6;77.0;0
2025-01-20 05:00:00;1;3.2;4.4;6.5;77.0;0
2025-01-20 05:05:00;2;3.0;3.8;6.5;77.0;0
2025-01-20 05:10:00;358;3.2;4.4;6.5;77.0;0
2025-01-20 05:15:00;355;3.6;4.5;6.5;77.0;0
2025-01-20 05:20:00;359;4.4;5.3;6.5;77.0;0
2025-01-20 05:25:00;5;3.9;5.0;6.4;77.0;0
2025-01-20 05:30:00;351;3.8;4.4;6.3;77.0;0
2025-01-20 05:35:00;352;3.4;4.0;6.4;77.0;0
2025-01-20 05:40:00;355;3.3;3.8;6.4;77.0;0
2025-01-20 05:45:00;0;3.0;3.6;6.3;77.0;0
2025-01-20 05:50:00;357;3.3;3.8;6.4;78.0;0
2025-01-20 05:55:00;347;3.2;3.7;6.5;78.0;0
2025-01-20 06:00:00;336;2.0;3.1;6.4;77.0;0
2025-01-20 06:05:00;346;2.1;2.8;6.4;77.0;0
2025-01-20 06:10:00;346;2.5;3.0;6.5;77.0;0
2025-01-20 06:15:00;345;2.4;3.4;6.5;77.0;0
2025-01-20 06:20:00;349;2.7;3.6;6.5;77.0;0
2025-01-20 06:25:00;345;2.4;3.2;6.4;77.0;0
2025-01-20 06:30:00;351;3.0;3.5;6.4;77.0;0
2025-01-20 06:35:00;352;3.5;4.1;6.4;77.0;0
2025-01-20 06:40:00;0;3.8;4.4;6.4;77.0;0
2025-01-20 06:45:00;1;4.1;4.9;6.5;77.0;0
2025-01-20 06:50:00;3;4.1;5.0;6.6;77.0;0
2025-01-20 06:55:00;1;3.9;4.5;6.5;77.0;0
2025-01-20 07:00:00;359;4.2;5.1;6.6;77.0;0
2025-01-20 07:05:00;353;3.9;4.7;6.5;77.0;0
2025-01-20 07:10:00;347;3.7;4.8;6.5;77.0;0
2025-01-20 07:15:00;352;3.3;4.4;6.5;77.0;0
2025-01-20 07:20:00;351;3.4;4.2;6.5;77.0;0
2025-01-20 07:25:00;349;3.4;4.0;6.5;77.0;0
2025-01-20 07:30:00;350;3.9;4.5;6.5;77.0;0
2025-01-20 07:35:00;357;3.7;4.5;6.5;77.0;2
2025-01-20 07:40:00;2;4.0;4.7;6.6;77.0;3
2025-01-20 07:45:00;358;3.8;4.7;6.6;77.0;5
2025-01-20 07:50:00;358;4.2;5.2;6.6;77.0;7
2025-01-20 07:55:00;356;4.8;5.5;6.5;77.0;10
2025-01-20 08:00:00;358;4.3;5.1;6.5;77.0;12
2025-01-20 08:05:00;354;4.5;5.2;6.5;77.0;13
2025-01-20 08:10:00;355;4.3;5.1;6.4;77.0;14
2025-01-20 08:15:00;352;4.4;5.3;6.4;77.0;19
2025-01-20 08:20:00;355;4.7;5.7;6.4;78.0;26
2025-01-20 08:25:00;357;5.2;5.9;6.4;78.0;29
2025-01-20 08:30:00;359;5.7;6.8;6.5;78.0;37
2025-01-20 08:35:00;353;6.3;7.1;6.4;78.0;34
2025-01-20 08:40:00;355;5.7;6.5;6.3;78.0;36
2025-01-20 08:45:00;355;4.7;5.9;6.3;79.0;47
2025-01-20 08:50:00;1;4.1;5.1;6.3;79.0;54
2025-01-20 08:55:00;0;3.6;5.0;6.2;80.0;52
2025-01-20 09:00:00;2;3.4;4.1;6.1;80.0;42
2025-01-20 09:05:00;357;3.3;4.0;6.0;80.0;32
2025-01-20 09:10:00;358;3.0;3.5;6.0;81.0;32
2025-01-20 09:15:00;353;3.3;4.0;6.1;81.0;27
2025-01-20 09:20:00;357;3.4;4.0;6.2;81.0;25
2025-01-20 09:25:00;4;3.8;5.0;6.4;82.0;31
2025-01-20 09:30:00;8;3.1;4.4;6.5;82.0;41
2025-01-20 09:35:00;14;2.9;4.7;6.6;81.0;45
2025-01-20 09:40:00;4;2.8;3.9;6.7;81.0;49
2025-01-20 09:45:00;0;3.2;4.2;6.8;80.0;63
2025-01-20 09:50:00;358;4.2;4.9;6.8;80.0;97
2025-01-20 09:55:00;353;4.1;5.4;6.8;79.0;159
2025-01-20 10:00:00;350;4.1;5.1;7.0;79.0;278
2025-01-20 10:05:00;353;4.9;6.0;7.0;79.0;231
2025-01-20 10:10:00;354;5.5;6.4;7.1;78.0;359
2025-01-20 10:15:00;352;5.6;6.3;7.2;78.0;359
2025-01-20 10:20:00;352;5.1;6.2;7.2;77.0;279
2025-01-20 10:25:00;356;4.4;5.5;7.2;77.0;232
2025-01-20 10:30:00;357;4.6;5.5;7.2;76.0;237
2025-01-20 10:35:00;358;4.5;5.4;7.2;76.0;241
2025-01-20 10:40:00;1;4.3;4.8;7.1;76.0;214
2025-01-20 10:45:00;3;4.1;5.1;7.1;77.0;223
2025-01-20 10:50:00;0;3.9;4.8;7.1;77.0;164
2025-01-20 10:55:00;359;3.0;3.8;7.1;78.0;188
2025-01-20 11:00:00;359;2.6;3.4;7.1;78.0;132
2025-01-20 11:05:00;1;3.3;4.1;7.1;79.0;118
2025-01-20 11:10:00;5;3.6;4.1;7.1;79.0;134
2025-01-20 11:15:00;3;4.3;5.2;7.2;79.0;117
2025-01-20 11:20:00;2;5.1;5.9;7.3;79.0;97
2025-01-20 11:25:00;4;5.3;6.1;7.3;79.0;80
2025-01-20 11:30:00;10;4.6;5.7;7.3;79.0;67
2025-01-20 11:35:00;7;4.2;5.1;7.3;79.0;61
2025-01-20 11:40:00;11;3.7;4.5;7.4;79.0;82
2025-01-20 11:45:00;17;3.9;4.9;7.5;79.0;141
2025-01-20 11:50:00;10;4.1;4.9;7.5;79.0;165
2025-01-20 11:55:00;9;3.8;4.9;7.6;78.0;125
2025-01-20 12:00:00;8;3.5;5.0;7.6;78.0;120
2025-01-20 12:05:00;5;3.3;4.3;7.6;78.0;110
2025-01-20 12:10:00;357;3.8;5.2;7.5;78.0;116
2025-01-20 12:15:00;0;4.9;5.8;7.5;78.0;103
2025-01-20 12:20:00;3;3.6;5.1;7.5;79.0;105
2025-01-20 12:25:00;19;2.6;3.7;7.6;79.0;89
2025-01-20 12:30:00;3;2.2;2.7;7.6;79.0;81
2025-01-20 12:35:00;353;2.9;3.7;7.6;79.0;81
2025-01-20 12:40:00;353;2.9;3.3;7.7;79.0;75
2025-01-20 12:45:00;346;3.5;4.5;7.7;79.0;58
2025-01-20 12:50:00;344;4.2;5.2;7.7;80.0;61
2025-01-20 12:55:00;351;4.6;5.4;7.8;80.0;55
2025-01-20 13:00:00;349;2.9;4.2;7.8;80.0;52
2025-01-20 13:05:00;348;2.0;2.6;7.9;80.0;53
2025-01-20 13:10:00;353;2.0;2.5;8.0;80.0;53
2025-01-20 13:15:00;7;1.8;2.2;8.0;80.0;54
2025-01-20 13:20:00;358;2.1;2.6;8.0;80.0;56
2025-01-20 13:25:00;6;2.3;2.6;8.1;80.0;56
2025-01-20 13:30:00;45;1.4;1.9;8.2;80.0;62
2025-01-20 13:35:00;76;1.2;1.5;8.0;80.0;64
2025-01-20 13:40:00;47;0.9;1.2;8.2;80.0;57
2025-01-20 13:45:00;61;0.2;0.5;8.2;80.0;55
2025-01-20 13:50:00;23;0.7;1.0;8.3;80.0;56
2025-01-20 13:55:00;13;0.9;1.1;8.4;80.0;52
2025-01-20 14:00:00;1;1.6;1.9;8.5;80.0;47
2025-01-20 14:05:00;4;1.6;1.7;8.5;80.0;49
2025-01-20 14:10:00;4;1.7;2.0;8.6;80.0;52
2025-01-20 14:15:00;18;1.4;1.6;8.7;80.0;56
2025-01-20 14:20:00;9;1.3;1.7;8.7;80.0;61
2025-01-20 14:25:00;359;1.7;2.0;8.8;80.0;57
2025-01-20 14:30:00;352;1.9;2.2;8.8;80.0;46
2025-01-20 14:35:00;358;1.9;2.4;8.8;79.0;43
2025-01-20 14:40:00;347;2.2;3.0;8.9;79.0;40
2025-01-20 14:45:00;335;2.1;2.9;9.0;79.0;40
2025-01-20 14:50:00;347;1.4;2.1;8.9;79.0;49
2025-01-20 14:55:00;351;1.6;1.8;9.0;79.0;55
2025-01-20 15:00:00;352;1.4;1.7;8.9;79.0;67
2025-01-20 15:05:00;345;1.7;2.3;8.9;79.0;70
2025-01-20 15:10:00;335;1.6;2.0;9.0;79.0;74
2025-01-20 15:15:00;344;1.6;1.9;9.0;79.0;78
2025-01-20 15:20:00;340;1.8;2.2;8.9;79.0;78
2025-01-20 15:25:00;332;2.1;2.4;9.0;80.0;62
2025-01-20 15:30:00;343;1.8;2.3;9.1;80.0;50
2025-01-20 15:35:00;349;1.4;1.9;9.0;79.0;39
2025-01-20 15:40:00;350;1.6;2.1;8.9;79.0;36
2025-01-20 15:45:00;344;1.8;2.0;9.0;79.0;33
2025-01-20 15:50:00;351;1.7;2.0;9.0;79.0;31
2025-01-20 15:55:00;347;2.1;2.6;9.0;80.0;26
2025-01-20 16:00:00;346;2.3;2.6;9.0;80.0;28
2025-01-20 16:05:00;345;1.7;2.3;8.9;80.0;27
2025-01-20 16:10:00;6;1.2;1.5;8.8;80.0;28
2025-01-20 16:15:00;3;1.3;1.7;8.7;80.0;27
2025-01-20 16:20:00;341;1.4;1.7;8.6;80.0;23
2025-01-20 16:25:00;325;1.5;2.0;8.8;80.0;18
2025-01-20 16:30:00;322;1.1;1.5;8.9;81.0;15
2025-01-20 16:35:00;329;1.1;1.4;9.1;81.0;11
2025-01-20 16:40:00;311;1.2;1.6;9.2;81.0;8
2025-01-20 16:45:00;308;1.7;2.0;9.3;81.0;6
2025-01-20 16:50:00;306;2.0;2.3;9.4;80.0;4
2025-01-20 16:55:00;305;1.9;2.3;9.4;80.0;2
2025-01-20 17:00:00;312;1.8;2.0;9.4;80.0;1
2025-01-20 17:05:00;311;1.9;2.3;9.5;79.0;0
2025-01-20 17:10:00;318;1.8;2.2;9.4;79.0;0
2025-01-20 17:15:00;319;1.9;2.5;9.4;79.0;0
2025-01-20 17:20:00;319;1.9;2.5;9.4;79.0;0
2025-01-20 17:25:00;322;1.6;2.1;9.3;79.0;0
2025-01-20 17:30:00;324;1.6;2.4;9.4;79.0;0
2025-01-20 17:35:00;322;2.0;2.9;9.4;79.0;0
2025-01-20 17:40:00;326;1.8;2.3;9.4;78.0;0
2025-01-20 17:45:00;326;2.0;2.7;9.4;78.0;0
2025-01-20 17:50:00;321;2.3;3.3;9.4;78.0;0
2025-01-20 17:55:00;323;2.3;3.1;9.4;78.0;0
2025-01-20 18:00:00;329;2.3;3.0;9.3;78.0;0
2025-01-20 18:05:00;326;2.6;3.1;9.3;78.0;0
2025-01-20 18:10:00;327;2.4;3.3;9.2;79.0;0
2025-01-20 18:15:00;325;2.5;3.4;9.2;79.0;0
2025-01-20 18:20:00;326;2.6;3.1;9.2;79.0;0
2025-01-20 18:25:00;320;2.6;3.5;9.2;79.0;0
2025-01-20 18:30:00;317;2.0;2.7;9.2;79.0;0
2025-01-20 18:35:00;327;0.7;1.5;9.1;79.0;0
2025-01-20 18:40:00;156;1.3;1.8;8.9;79.0;0
2025-01-20 18:45:00;222;0.7;1.5;9.1;80.0;0
2025-01-20 18:50:00;278;0.5;0.7;9.2;80.0;0
2025-01-20 18:55:00;244;0.3;0.5;9.2;80.0;0
2025-01-20 19:00:00;264;0.4;0.8;9.2;80.0;0
2025-01-20 19:05:00;284;1.1;1.4;9.3;80.0;0
2025-01-20 19:10:00;295;1.4;1.9;9.3;80.0;0
2025-01-20 19:15:00;303;1.8;2.3;9.5;80.0;
2025-01-20 19:20:00;308;2.3;2.7;9.5;80.0;0
2025-01-20 19:25:00;310;2.7;3.4;9.5;79.0;0
2025-01-20 19:30:00;315;2.3;3.2;9.4;79.0;0
2025-01-20 19:35:00;313;2.3;2.9;9.4;79.0;0
2025-01-20 19:40:00;310;2.5;3.3;9.3;79.0;0
2025-01-20 19:45:00;305;2.5;3.5;9.4;79.0;0
2025-01-20 19:50:00;304;2.5;3.2;9.4;79.0;0
2025-01-20 19:55:00;308;3.0;3.9;9.3;79.0;0
2025-01-20 20:00:00;313;3.2;4.1;9.4;79.0;0
2025-01-20 20:05:00;312;3.4;4.2;9.3;80.0;0
2025-01-20 20:10:00;310;3.4;4.5;9.4;80.0;0
2025-01-20 20:15:00;313;3.5;4.7;9.3;80.0;0
2025-01-20 20:20:00;315;3.7;4.8;9.4;79.0;0
2025-01-20 20:25:00;314;3.8;5.1;9.4;79.0;0
2025-01-20 20:30:00;315;3.4;5.3;9.4;79.0;0
2025-01-20 20:35:00;304;4.0;4.7;9.6;79.0;0
2025-01-20 20:40:00;305;3.7;4.9;9.6;78.0;0
2025-01-20 20:45:00;303;3.5;4.7;9.5;78.0;0
2025-01-20 20:50:00;300;3.2;4.7;9.5;78.0;0
2025-01-20 20:55:00;300;3.3;4.3;9.6;78.0;0
2025-01-20 21:00:00;306;3.2;4.1;9.5;78.0;0
2025-01-20 21:05:00;308;3.1;3.7;9.5;78.0;0
2025-01-20 21:10:00;296;2.9;4.2;9.5;78.0;0
2025-01-20 21:15:00;289;2.2;3.5;9.5;78.0;0
2025-01-20 21:20:00;286;2.7;3.5;9.6;78.0;0
2025-01-20 21:25:00;289;2.5;3.4;9.5;78.0;0
2025-01-20 21:30:00;285;2.4;3.3;9.6;78.0;0
2025-01-20 21:35:00;272;2.1;3.4;9.5;78.0;0
2025-01-20 21:40:00;274;2.0;3.0;9.4;78.0;0
2025-01-20 21:45:00;252;1.8;2.6;9.3;78.0;0
2025-01-20 21:50:00;246;1.9;2.4;9.0;78.0;0
2025-01-20 21:55:00;249;1.8;2.3;9.0;79.0;0
2025-01-20 22:00:00;243;1.9;2.4;8.8;79.0;0
2025-01-20 22:05:00;245;2.2;2.8;8.6;80.0;0
2025-01-20 22:10:00;218;1.3;2.0;8.2;80.0;0
2025-01-20 22:15:00;196;1.5;2.1;7.9;81.0;0
2025-01-20 22:20:00;202;1.8;2.4;7.4;81.0;1
